scenario,beta,policy,train_mech,test_hist,population,unsupported order share,pool fallback share,n,mean cost,median cost,total shortage,total leftover,fill rate,leftover share,cycle service,mean order,median order
shortage more costly,0.75,demand-quantile LightGBM + pooled conformal,C,B,full sample,0.0,0.062012499394409185,20641,0.7086270035400053,0.39689403772354126,2392.453708395362,7449.408854883164,0.9002767681911922,0.2564526534411219,0.7581028050966523,1.4072909021398066,0.9372527599334717
shortage more costly,0.75,demand-quantile LightGBM + pooled conformal,C,C,full sample,0.0,0.062012499394409185,20641,0.7247903656652501,0.3784368708729744,2926.287762694061,6181.534649614245,0.8780252792877892,0.22687708559230585,0.7107698270432634,1.320003064362198,0.8796424865722656
shortage more costly,0.75,raw-sales LightGBM + residual quantile,A,A,full sample,0.0,0.062012499394409185,20641,0.7365871249846502,0.379424549639225,2988.5765588879585,6238.16517014429,0.8754289322654254,0.2290031185404047,0.723705246838816,1.319728936380809,0.8824974894523621
shortage more costly,0.75,raw-sales LightGBM + residual quantile,A,B,full sample,0.0,0.062012499394409185,20641,0.7535322829743488,0.37396467477083206,3230.1959908008575,5863.071880470961,0.865357652502055,0.22021909651706695,0.7008865849522794,1.289850891635582,0.8558080196380615
shortage more costly,0.75,raw-sales LightGBM + residual quantile,A,C,full sample,0.0,0.062012499394409185,20641,0.8161388317692561,0.3692319840192795,4006.8724576979876,4825.3042534552515,0.8329839070552616,0.19449524962789966,0.6399399253912117,1.2019460375145201,0.7934296131134033
shortage more costly,0.75,raw-sales LightGBM + residual quantile,B,A,full sample,0.0,0.062012499394409185,20641,0.73491098833926,0.40099792182445526,2734.198350161314,6966.702659826726,0.8860320285706703,0.2468410120593138,0.7495276391647692,1.367348513843581,0.9148164391517639
shortage more costly,0.75,raw-sales LightGBM + residual quantile,B,B,full sample,0.0,0.062012499394409185,20641,0.7476587516113233,0.3919065296649933,2971.043767914176,6519.292988266796,0.8761597412137442,0.23672787883145235,0.7264182936873214,1.3341982261001195,0.8863641619682312
shortage more costly,0.75,raw-sales LightGBM + residual quantile,B,C,full sample,0.0,0.062012499394409185,20641,0.8159777475340939,0.3815695494413376,3816.724885903299,5392.422029141337,0.840909715740054,0.2109163894218766,0.6675548665277845,1.2386334725942534,0.8225324153900146
shortage more costly,0.75,raw-sales LightGBM + residual quantile,C,A,full sample,0.0,0.062012499394409185,20641,0.8030117549270003,0.43337079137563705,2772.1607955358922,8258.483246840537,0.8844496624304881,0.28016456002314016,0.7824233322028972,1.4280925738038173,0.977633535861969
shortage more costly,0.75,raw-sales LightGBM + residual quantile,C,B,full sample,0.0,0.062012499394409185,20641,0.8083395833059944,0.4243798553943634,2969.4642731398344,7776.544519599527,0.8762255783595037,0.27003750378484087,0.7633351097330555,1.3951851466033447,0.9480579495429993
shortage more costly,0.75,raw-sales LightGBM + residual quantile,C,C,full sample,0.0,0.062012499394409185,20641,0.8545710547495506,0.40627041459083557,3661.773972902447,6653.879222378135,0.8473684429296113,0.24659485455902377,0.7140642410735913,1.307254571680424,0.8837301731109619
shortage more costly,0.75,raw-sales quantile LightGBM,A,A,full sample,0.0,0.0,20641,0.750312612052841,0.33378051221370697,3912.288911860436,3750.335889801383,0.8369263770114237,0.15738547616125997,0.5977908047090742,1.1544490742948934,0.756351888179779
shortage more costly,0.75,raw-sales quantile LightGBM,A,B,full sample,0.0,0.0,20641,0.7938016344290098,0.33695150166749954,4323.147932026535,3415.4157401695848,0.819800783665568,0.1479610765738285,0.5678503948452109,1.118318113110944,0.7288854718208313
shortage more costly,0.75,raw-sales quantile LightGBM,A,C,full sample,0.0,0.0,20641,0.9760967245530562,0.3504299595952034,5874.4093085080385,2524.384565975517,0.7551404739174342,0.12230005206161126,0.4889782471779468,0.999995718329898,0.662815511226654
shortage more costly,0.75,raw-sales quantile LightGBM,B,A,full sample,0.0,0.0,20641,0.7848299322159382,0.33946604281663895,4219.341573704034,3541.6499097570777,0.8241276826554614,0.15191578672276865,0.5728404631558549,1.1294629475622784,0.7352897524833679
shortage more costly,0.75,raw-sales quantile LightGBM,B,B,full sample,0.0,0.0,20641,0.8336541814214571,0.3451911136507988,4659.633188821375,3228.5563922561705,0.8057752678757122,0.143110659998682,0.5416888716631946,1.0929634982808363,0.7077844738960266
shortage more costly,0.75,raw-sales quantile LightGBM,B,C,full sample,0.0,0.0,20641,1.0129587139986098,0.3598865792155266,6171.23218870908,2394.7842495180666,0.7427681814945646,0.11846870418497818,0.46950244658689017,0.9793366806544708,0.6466391086578369
shortage more costly,0.75,raw-sales quantile LightGBM,C,A,full sample,0.0,0.0,20641,0.9071212240883858,0.3677140697836876,5326.135340321809,2745.4831654429436,0.7779938532042759,0.12823198146821396,0.47875587423089966,1.037269715115599,0.6525795459747314
shortage more costly,0.75,raw-sales quantile LightGBM,C,B,full sample,0.0,0.0,20641,0.9649942463401846,0.3853914439678192,5812.673599503934,2480.425440195948,0.757713766933844,0.12006693820776868,0.45133472215493436,1.0008569451708715,0.6278842687606812
shortage more costly,0.75,raw-sales quantile LightGBM,C,C,full sample,0.0,0.0,20641,1.1739667173059742,0.4341227263212204,7484.620263636112,1777.9862210042775,0.6880230037754443,0.09724113010699995,0.3814253185407684,0.8858244427085951,0.5673873424530029
shortage more costly,0.75,seasonal_naive + residual quantile,A,A,full sample,0.0,0.062012499394409185,20641,0.785299454231607,0.4800000339746475,2584.635096821934,8455.460744328797,0.8922661851315703,0.28315344355454897,0.7506419262632624,1.4467207021019721,1.0
shortage more costly,0.75,seasonal_naive + residual quantile,A,B,full sample,0.0,0.062012499394409185,20641,0.81774493680812,0.4699999839067459,3080.0703938268125,7638.862059175968,0.8716152488998217,0.2675633915380222,0.7122232449978199,1.383156243880098,0.9392460584640503
shortage more costly,0.75,seasonal_naive + residual quantile,A,C,full sample,0.0,0.062012499394409185,20641,0.9995627906439676,0.47868360579013824,4914.854408975691,5887.412334755063,0.7951370328241149,0.23584087493026687,0.6149411365728404,1.2094130270025347,0.8096745014190674
shortage more costly,0.75,seasonal_naive + residual quantile,B,A,full sample,0.0,0.062012499394409185,20641,0.7903064891014122,0.5000000074505806,2256.15213733539,9544.25982953608,0.9059581458993673,0.3051327211985907,0.7848941427256432,1.5153841411162559,1.0231691598892212
shortage more costly,0.75,seasonal_naive + residual quantile,B,B,full sample,0.0,0.062012499394409185,20641,0.8070817789011692,0.4999999403953552,2670.725323114544,8646.7990289554,0.8886777371867158,0.28854393576923104,0.7506419262632624,1.4518196826907999,1.0
shortage more costly,0.75,seasonal_naive + residual quantile,B,C,full sample,0.0,0.062012499394409185,20641,0.9639890039320079,0.4901861175894737,4376.964266479015,6766.80423072353,0.8175575892510334,0.2565051212435287,0.6560244174216365,1.2780764657150554,0.881865382194519
shortage more costly,0.75,seasonal_naive + residual quantile,C,A,full sample,0.0,0.062012499394409185,20641,0.8255814080006159,0.5558892041444778,1688.5101878978312,11975.295278847218,0.9296188292845987,0.34936089011585936,0.8427886245821423,1.6606618601583902,1.13377845287323
shortage more costly,0.75,seasonal_naive + residual quantile,C,B,full sample,0.0,0.062012499394409185,20641,0.822708723484657,0.5327761843800545,2001.694912649691,10976.44602349773,0.9165645357800631,0.33296578546039335,0.8143985272031394,1.597097402036141,1.0993757247924805
shortage more costly,0.75,seasonal_naive + residual quantile,C,C,full sample,0.0,0.062012499394409185,20641,0.9224549762155291,0.500000037252903,3412.9689477309585,8801.48632087186,0.857739235523552,0.29957964499426554,0.7329586744828255,1.4233541852488178,0.9899656772613525
